X,Y,numero_pessoas
337278,7377906,1
337606,7380444,1
337606,7380444,1
334567,7379550,1
334567,7379550,1
337251,7378135,1
337251,7378135,1
337362,7377706,1
337362,7377706,1
337882,7379030,2
337882,7379030,1
337788,7379995,1
337788,7379995,1
336704,7381124,2
337715,7373733,1
337715,7373733,1
337078,7377775,1
338527,7380246,2
338182,7379433,1
338182,7379433,1
343468,7380543,1
343468,7380543,1
336810,7381291,5
336810,7381291,1
336710,7381471,2
336710,7381471,1
336485,7381823,1
336485,7381823,1
336702,7381472,1
336702,7381472,1
338790,7380859,7
338790,7380859,1
338626,7380929,6
338626,7380929,1
328358,7399704,1
337262,7382640,1
337262,7382640,1
338208,7379795,2
338208,7379795,1
337484,7377987,1
337484,7377987,1
338575,7380839,1
338575,7380839,1
337084,7379167,2
337084,7379167,1
337334,7379374,1
337334,7379374,1
338095,7378835,2
337456,7378462,1
337456,7378462,1
337132,7377996,4
336845,7379121,1
336845,7379121,1
337498,7377726,1
337498,7377726,1
334225,7379651,1
334225,7379651,1
337297,7377714,1
337297,7377714,1
336920,7378193,3
336881,7380146,1
336881,7380146,1
338026,7379180,1
338026,7379180,1
333997,7378741,1
334660,7380248,1
334660,7380248,1
337508,7378182,4
337595,7378158,1
337595,7378158,1
337879,7378173,2
337879,7378173,1
337414,7379537,3
337414,7379537,1
335872,7379441,1
335872,7379441,1
337231,7377965,2
337231,7377965,1
337620,7380455,1
337620,7380455,1
338155,7379641,2
338155,7379641,1
337038,7377737,1
337038,7377737,1
337648,7378001,1
337648,7378001,1
338165,7379691,4
359440,7377640,1
359440,7377640,1
339755,7381992,2
339755,7381992,1
338429,7379643,5
338023,7379578,3
338023,7379578,1
338128,7379093,3
338128,7379093,1
338090,7380150,1
337066,7378028,3
337066,7378028,1
337608,7380142,1
337608,7380142,1
338016,7380123,2
338016,7380123,1
338128,7379575,3
338128,7379575,1
337177,7379672,2
334449,7378697,1
334449,7378697,1
337131,7377690,2
337143,7377678,1
337143,7377678,1
338337,7380126,4
338337,7380126,1
338439,7379723,1
337206,7378158,4
337206,7378158,1
336492,7377420,3
336492,7377420,1
343309,7383528,1
332689,7358037,1
333158,7395157,1
337263,7380275,1
337092,7378970,4
323760,7390331,1
323760,7390331,1
334496,7375555,2
334496,7375555,1
337091,7379056,4
340498,7375038,1
340498,7375038,1
336205,7380140,1
336205,7380140,1
337895,7379100,3
336834,7379617,1
336834,7379617,1
338625,7379007,1
338625,7379007,1
336962,7378977,3
337819,7379295,1
337819,7379295,1
336084,7380101,2
336084,7380101,1
338132,7379999,1
338132,7379999,1
337373,7378190,3
337373,7378190,1
336525,7378298,1
336525,7378298,1
338377,7380130,5
338377,7380130,1
335936,7376706,1
335936,7376706,1
338408,7380603,2
338408,7380603,1
337294,7377435,4
337294,7377435,1
336191,7377101,2
336191,7377101,1
338105,7379198,2
338105,7379198,1
337935,7378804,3
337935,7378804,1
337579,7379532,3
337579,7379532,1
336918,7376757,3
336904,7377082,1
336904,7377082,1
334852,7379968,1
334852,7379968,1
336869,7378353,4
335536,7376123,2
335536,7376123,1
336870,7378677,1
336870,7378677,1
336820,7378492,1
336820,7378492,1
334932,7379674,1
334932,7379674,1
338336,7380784,1
338336,7380784,1
337230,7377353,1
337230,7377353,1
337797,7377629,2
337797,7377629,1
337796,7378128,2
337796,7378128,1
336836,7378101,2
336836,7378101,1
337203,7378699,1
337203,7378699,1
338660,7379152,1
338660,7379152,1
337736,7378762,3
337736,7378762,1
337585,7378873,2
337585,7378873,1
337780,7379106,1
337780,7379106,1
337721,7378615,2
337721,7378615,1
341092,7379210,1
341092,7379210,1
337676,7380038,4
337676,7380038,1
337403,7379835,3
338172,7380526,3
338172,7380526,1
337965,7378864,3
335041,7379276,1
335041,7379276,1
337899,7379066,1
337899,7379066,1
337321,7378782,1
337321,7378782,1
337699,7379362,2
337699,7379362,1
337193,7379822,1
337054,7378712,1
337054,7378712,1
338715,7379102,3
340276,7382519,1
340276,7382519,1
338598,7379134,1
338598,7379134,1
339413,7376485,2
339413,7376485,1
334536,7377809,4
334536,7377809,1
334875,7378157,1
334875,7378157,1
335647,7378175,1
335639,7378204,1
335639,7378204,1
334195,7378550,1
334195,7378550,1
336093,7377597,4
336093,7377597,1
336368,7378046,2
336368,7378046,1
336101,7378047,2
336101,7378047,1
334642,7379652,1
334642,7379652,1
336451,7377228,1
339813,7382426,1
338757,7381100,1
338757,7381100,1
336392,7377217,4
336392,7377217,1
336400,7376889,2
336400,7376889,1
336398,7377071,2
336398,7377071,1
336394,7377312,2
336394,7377312,1
335513,7377448,2
332554,7393811,1
332554,7393811,1
335716,7376149,10
335716,7376149,1
336507,7378434,3
336507,7378434,1
366301,7377414,3
366301,7377414,1
333451,7381436,1
333451,7381436,1
335682,7378306,1
335682,7378306,1
334566,7377514,2
334566,7377514,1
334381,7378795,1
334381,7378795,1
336047,7377577,3
336047,7377577,1
335935,7377891,1
335935,7377891,1
335579,7377273,1
332887,7387763,1
332887,7387763,1
335446,7377481,3
335649,7376042,1
335649,7376042,1
334819,7379471,1
334819,7379471,1
335223,7375916,2
335223,7375916,1
334370,7378323,1
334370,7378323,1
334522,7377973,4
333035,7387940,1
333035,7387940,1
334534,7377927,1
334534,7377927,1
339544,7379366,1
339544,7379366,1
334508,7377602,2
336840,7378609,1
336840,7378609,1
335129,7377650,4
336766,7376329,1
336766,7376329,1
333536,7392070,1
333536,7392070,1
334957,7377860,2
334957,7377860,1
334605,7379819,1
334605,7379819,1
335371,7378250,4
334291,7378725,1
334291,7378725,1
334876,7378128,1
334876,7378128,1
335712,7377194,1
335712,7377194,1
335780,7377127,2
351125,7407560,1
337820,7377214,1
337820,7377214,1
335668,7378133,4
335668,7378133,1
333438,7394723,1
333438,7394723,1
335433,7377702,2
335777,7377316,1
335777,7377316,1
334632,7377608,4
334632,7377608,1
338993,7378970,1
338993,7378970,1
334573,7378216,1
334573,7378216,1
335303,7377459,1
335303,7377459,1
336851,7381811,1
336851,7381811,1
334557,7378244,1
334557,7378244,1
335849,7377071,2
335849,7377071,1
334517,7378993,2
334517,7378993,1
338878,7379639,1
338878,7379639,1
334133,7378127,4
335872,7377337,1
335872,7377337,1
334089,7375953,1
334089,7375953,1
334350,7379468,1
334350,7379468,1
335852,7378775,1
334925,7377887,1
334811,7377684,3
334811,7377684,1
332517,7386130,1
332517,7386130,1
334810,7377678,1
334810,7377678,1
337987,7379069,1
337987,7379069,1
336524,7377031,2
336279,7378039,1
336279,7378039,1
336295,7377940,1
336295,7377940,1
336090,7377222,2
336090,7377222,1
335785,7377541,1
335785,7377541,1
336514,7377377,2
336514,7377377,1
336089,7377228,2
336089,7377228,1
336052,7378222,2
340072,7386972,1
340072,7386972,1
335673,7378100,1
335673,7378100,1
336405,7379124,3
330498,7397123,1
330498,7397123,1
334421,7379419,2
334421,7379419,1
336510,7377958,1
333557,7379809,1
333557,7379809,1
335784,7377283,2
335784,7377283,1
337389,7377310,1
337389,7377310,1
335435,7378917,2
335435,7378917,1
336565,7378244,3
336565,7378244,1
336843,7380252,2
336843,7380252,1
338648,7379005,2
338648,7379005,1
336177,7378037,3
342458,7385655,1
342458,7385655,1
341173,7377739,1
341173,7377739,1
335255,7378192,4
335255,7378192,1
332968,7378268,1
332968,7378268,1
335617,7378498,1
335146,7378376,3
335146,7378376,1
335125,7379700,1
335125,7379700,1
341846,7377635,1
335439,7377655,2
335439,7377655,1
335876,7378149,3
335876,7378149,1
334855,7375768,1
334855,7375768,1
334921,7378362,2
334847,7380960,1
334847,7380960,1
337278,7377142,1
337278,7377142,1
335097,7378243,4
329214,7389374,2
329214,7389374,1
334535,7379128,1
335263,7375938,1
335263,7375938,1
339809,7379804,1
339809,7379804,1
336117,7379007,2
336117,7379007,1
335672,7395821,1
335672,7395821,1
339376,7379236,1
339376,7379236,1
334526,7377803,2
334526,7377803,1
334587,7378747,1
334587,7378747,1
334910,7377771,5
334908,7377782,2
334908,7377782,1
337862,7379172,1
337862,7379172,1
334389,7393969,1
334389,7393969,1
334382,7377996,3
339367,7385400,1
339367,7385400,1
338019,7379964,1
338019,7379964,1
335628,7375830,2
335628,7375830,1
334791,7378087,4
337529,7380661,1
337529,7380661,1
334654,7379198,1
334654,7379198,1
335198,7378482,3
335198,7378482,1
334558,7378480,1
334558,7378480,1
334237,7379580,1
334237,7379580,1
335445,7378702,3
335445,7378702,1
334526,7379174,1
334526,7379174,1
334911,7378151,1
337099,7379541,1
337099,7379541,1
335480,7378720,5
338101,7379225,2
338101,7379225,1
334709,7378086,2
334709,7378086,1
335559,7378758,3
335559,7378758,1
335262,7378900,1
335262,7378900,1
334898,7375922,2
333254,7386294,1
333254,7386294,1
334999,7374553,4
334999,7374553,1
335172,7378054,1
335172,7378054,1
334955,7374705,1
334955,7374705,1
335707,7375972,4
335570,7379836,2
335570,7379836,1
335506,7376110,3
335506,7376110,1
343546,7383555,1
343546,7383555,1
334575,7375048,2
334575,7375048,1
334469,7375982,2
334469,7375982,1
336019,7376470,4
337536,7382382,1
336835,7381561,2
336835,7381561,1
335583,7381192,3
335583,7381192,1
334943,7377464,3
334943,7377464,1
335943,7378159,1
335943,7378159,1
336244,7379546,1
336244,7379546,1
335819,7378159,1
335819,7378159,1
335236,7377061,1
335583,7376354,2
335583,7376354,1
328120,7380643,1
328120,7380643,1
334767,7376050,3
334767,7376050,1
334700,7379524,1
333672,7394696,1
333672,7394696,1
334491,7376073,1
333629,7394471,1
333629,7394471,1
333132,7404692,1
317480,7358192,1
317480,7358192,1
334897,7376062,3
334897,7376062,1
334615,7375924,1
334615,7375924,1
335763,7376345,1
335763,7376345,1
335611,7376169,2
335611,7376169,1
335841,7376423,1
335841,7376423,1
336231,7376855,3
338018,7378626,1
338018,7378626,1
335030,7375808,1
335030,7375808,1
336241,7376645,1
336241,7376645,1
334713,7375695,1
341795,7377078,1
341795,7377078,1
336187,7377109,4
339686,7379314,1
339686,7379314,1
336681,7379207,1
336681,7379207,1
335257,7375719,2
335257,7375719,1
335722,7375826,2
335722,7375826,1
334738,7375771,1
336245,7379241,1
336245,7379241,1
334251,7376180,12
334251,7376180,1
334876,7375731,1
334876,7375731,1
335815,7375675,4
335225,7379820,1
335225,7379820,1
341866,7377556,1
341866,7377556,1
344010,7380266,1
344010,7380266,1
334085,7379197,1
334085,7379197,1
334170,7379191,2
334170,7379191,1
332786,7393301,1
332786,7393301,1
333687,7375255,4
333695,7375252,1
334111,7397934,1
334111,7397934,1
335239,7379533,1
335239,7379533,1
333968,7375098,2
333968,7375098,1
334445,7379083,1
334445,7379083,1
335602,7376501,3
335602,7376501,1
335482,7376589,1
335482,7376589,1
335596,7376292,4
335596,7376292,1
335674,7376525,3
335674,7376525,1
334305,7379595,1
334305,7379595,1
338788,7378874,1
338788,7378874,1
334862,7375139,6
334862,7375139,1
335257,7374761,3
335257,7374761,1
334782,7375418,2
334782,7375418,1
334735,7375361,2
297824,7309008,1
334559,7375675,1
334559,7375675,1
335106,7374357,1
335106,7374357,1
342713,7375995,1
335557,7376584,4
335557,7376584,1
333251,7392382,1
333251,7392382,1
334478,7375040,5
334478,7375040,1
331131,7381847,1
331131,7381847,1
334594,7375639,1
334594,7375639,1
335997,7376670,5
335997,7376670,1
335983,7376529,3
335983,7376529,1
336328,7376747,2
336328,7376747,1
335037,7375158,8
335037,7375158,1
335154,7375602,2
335154,7375602,1
334831,7375544,2
334831,7375544,1
335020,7382481,1
335020,7382481,1
336015,7376340,2
336015,7376340,1
341961,7376231,1
341961,7376231,1
335991,7378585,1
334639,7374603,2
334639,7374603,1
334914,7374569,1
334914,7374569,1
335407,7374977,2
335407,7374977,1
335915,7381149,1
335915,7381149,1
335657,7376217,4
330109,7400229,1
330109,7400229,1
334818,7375256,2
334818,7375256,1
333978,7380565,1
333978,7380565,1
335314,7375090,2
335314,7375090,1
335567,7375553,1
335470,7376415,1
335372,7377100,1
335372,7377100,1
335055,7374559,1
335055,7374559,1
335149,7377440,1
335337,7377444,1
335337,7377444,1
335228,7376625,3
335228,7376625,1
334793,7374542,4
334988,7381433,1
334988,7381433,1
335737,7375449,4
335737,7375449,1
342485,7377840,1
342485,7377840,1
334112,7379149,1
334112,7379149,1
341789,7376967,1
339849,7383078,1
334119,7375528,2
334119,7375528,1
334426,7379134,1
334426,7379134,1
334318,7375184,4
334336,7375224,3
334336,7375224,1
319717,7387009,2
319717,7387009,1
319561,7386824,3
321738,7388070,1
321738,7388070,1
318936,7385517,1
318936,7385517,1
318781,7388562,5
318781,7388562,1
318310,7387473,1
318310,7387473,1
317434,7388647,1
317434,7388647,1
328872,7393808,1
328872,7393808,1
332943,7395587,1
332943,7395587,1
319102,7388045,1
319102,7388045,1
320041,7388387,2
320041,7388387,1
320541,7388926,1
320541,7388926,1
320227,7388993,1
317630,7386438,1
317630,7386438,1
319931,7387133,2
319931,7387133,1
323530,7359675,1
323530,7359675,1
321054,7388714,2
321054,7388714,1
319940,7388808,2
319940,7388808,1
320099,7387815,2
320421,7387783,1
320421,7387783,1
320762,7388186,3
320762,7388186,1
320762,7388851,5
332047,7395244,1
332047,7395244,1
320520,7388730,1
320520,7388730,1
320239,7387550,5
320147,7387533,1
320147,7387533,1
322066,7387684,1
322066,7387684,1
319619,7387067,2
315708,7385161,1
315708,7385161,1
318172,7385806,1
318172,7385806,1
321126,7388482,1
321126,7388482,1
319187,7387628,1
319187,7387628,1
319912,7388519,3
298567,7386730,1
298567,7386730,1
325751,7391652,1
320885,7388586,3
320885,7388586,1
320994,7388169,2
320994,7388169,1
318679,7388073,5
329450,7392607,1
329450,7392607,1
320081,7388600,1
320081,7388600,1
319020,7388207,3
319020,7388207,1
319647,7386825,5
319647,7386825,1
319004,7386847,1
319004,7386847,1
320018,7387014,1
320018,7387014,1
319867,7387031,3
319867,7387031,1
319376,7386832,3
319376,7386832,1
319823,7387291,3
319823,7387291,1
332608,7391836,1
332608,7391836,1
320993,7387965,1
320993,7387965,1
320498,7387940,1
320498,7387940,1
319687,7387234,3
315190,7385747,1
315190,7385747,1
319434,7386878,1
319434,7386878,1
318620,7387850,2
318620,7387850,1
320280,7389132,2
320217,7388448,2
320217,7388448,1
319482,7386868,8
319482,7386868,1
321163,7388400,3
321306,7388376,1
321306,7388376,1
330500,7388548,1
330487,7388538,1
330487,7388538,1
327053,7392922,1
320794,7388230,2
320794,7388230,1
319613,7387049,4
319613,7387049,1
328082,7380789,1
328082,7380789,1
326243,7383972,1
326243,7383972,1
325437,7385417,1
325437,7385417,1
319572,7388527,3
319572,7388527,1
325721,7392175,1
325721,7392175,1
319584,7388517,1
318379,7387942,5
318379,7387942,1
317964,7388409,1
317964,7388409,1
319623,7388916,3
319623,7388916,1
319493,7388309,3
319493,7388309,1
325073,7392373,1
325073,7392373,1
332047,7388274,2
332047,7388274,1
311260,7375641,1
311260,7375641,1
320135,7387738,2
320135,7387738,1
312351,7390349,1
312351,7390349,1
319225,7388124,2
319225,7388124,1
319133,7386871,3
319133,7386871,1
319155,7386838,1
319155,7386838,1
319162,7386856,1
319162,7386856,1
320936,7388088,1
320936,7388088,1
319000,7388257,5
321902,7391680,1
321902,7391680,1
322314,7392382,1
322314,7392382,1
319322,7386901,2
319322,7386901,1
318886,7388192,3
318886,7388192,1
317305,7385162,1
317305,7385162,1
319332,7388117,1
319332,7388117,1
319844,7387601,2
319844,7387601,1
315726,7382449,3
315726,7382449,1
320747,7388074,1
320747,7388074,1
319810,7388052,4
319810,7388052,1
320620,7387707,1
320620,7387707,1
320293,7387665,3
320293,7387665,1
333249,7394760,1
333249,7394760,1
320231,7388398,2
325123,7382864,1
325123,7382864,1
319848,7388081,4
335220,7395557,1
335220,7395557,1
320318,7387669,2
320318,7387669,1
319018,7385177,1
319018,7385177,1
321048,7388000,1
321048,7388000,1
316530,7384487,2
316530,7384487,1
319862,7388008,4
315015,7386583,1
315015,7386583,1
316983,7384544,1
316983,7384544,1
321420,7388380,1
321420,7388380,1
319885,7388101,3
323711,7393046,1
323711,7393046,1
325599,7392247,1
325599,7392247,1
320046,7387802,5
320046,7387802,1
314851,7382189,2
314851,7382189,1
315904,7384618,2
315904,7384618,1
315692,7382200,1
315692,7382200,1
320267,7394722,2
320267,7394722,1
316867,7392296,1
316867,7392296,1
318453,7385316,2
318453,7385316,1
325705,7392543,1
325705,7392543,1
318441,7385312,4
325028,7396172,1
325028,7396172,1
318981,7387457,1
318981,7387457,1
-56149,7484286,1
318795,7384594,1
318795,7384594,1
318670,7385944,3
325576,7385550,1
325576,7385550,1
323818,7390842,1
324048,7383877,1
324048,7383877,1
327911,7397071,2
328595,7390806,1
328595,7390806,1
319889,7386827,1
318798,7386143,2
318798,7386143,1
318193,7386315,1
318193,7386315,1
318350,7386027,2
326119,7393854,1
326119,7393854,1
319263,7386204,1
319263,7386204,1
319258,7385998,5
319048,7385891,6
319048,7385891,1
318629,7385983,1
319374,7386711,4
319374,7386711,1
319201,7386498,2
319201,7386498,1
317647,7393100,2
318341,7385724,7
318446,7386952,1
318446,7386952,1
331364,7393838,1
321051,7388101,1
321051,7388101,1
319105,7386666,6
323307,7386986,1
328593,7393975,1
316420,7379449,2
316420,7379449,1
361362,7394083,1
318497,7386013,5
318497,7386013,1
331189,7396647,1
331189,7396647,1
318024,7387054,4
318024,7387054,1
320726,7388108,2
320726,7388108,1
318003,7388512,4
318003,7388512,1
320895,7388006,1
320895,7388006,1
318140,7387381,4
318140,7387381,1
320548,7388747,1
320548,7388747,1
319968,7386843,2
319968,7386843,1
318431,7385288,2
318431,7385288,1
320901,7387982,1
320901,7387982,1
325948,7382935,1
325948,7382935,1
318503,7385379,7
318478,7385369,1
327139,7392928,1
318034,7386198,2
318034,7386198,1
317820,7385992,1
317820,7385992,1
318325,7385535,4
318325,7385535,1
316659,7385599,1
316659,7385599,1
318422,7385435,3
318422,7385435,1
325971,7390012,1
318167,7385353,5
318167,7385353,1
318279,7386663,1
318279,7386663,1
319341,7386178,1
319341,7386178,1
325317,7387166,1
325317,7387166,1
318414,7385516,3
318414,7385516,1
320161,7386412,1
320161,7386412,1
319086,7385923,4
318279,7386211,1
318279,7386211,1
319113,7386107,4
319113,7386107,1
318772,7386042,1
333925,7396321,1
333925,7396321,1
319116,7386234,6
324316,7385866,1
324316,7385866,1
322848,7384504,1
322848,7384504,1
319200,7386849,1
319200,7386849,1
329702,7387841,1
329702,7387841,1
319210,7387546,2
319210,7387546,1
318520,7385449,1
318520,7385449,1
318939,7385923,4
318939,7385923,1
318591,7387233,2
318591,7387233,1
317776,7387616,2
327233,7391818,1
327233,7391818,1
320621,7387844,2
320621,7387844,1
317900,7387519,5
323875,7389442,1
314663,7386220,2
314663,7386220,1
320147,7387346,1
318401,7386101,4
318401,7386101,1
318145,7385440,2
318145,7385440,1
317918,7386653,1
317918,7386653,1
319155,7386304,3
319155,7386304,1
319337,7385942,2
319337,7385942,1
320844,7386503,1
320844,7386503,1
318459,7387335,1
318175,7387162,2
318295,7387467,3
318295,7387467,1
318126,7387225,9
322261,7391545,1
322261,7391545,1
316131,7384522,3
316131,7384522,1
318066,7387079,5
318066,7387079,1
318316,7385606,4
318316,7385606,1
318639,7385491,1
318639,7385491,1
318671,7385414,4
318671,7385414,1
319396,7385101,3
319396,7385101,1
318340,7386318,4
318340,7386318,1
325810,7392036,1
323685,7385403,1
323685,7385403,1
320972,7387983,3
316625,7384683,2
316625,7384683,1
318134,7386750,8
320732,7388116,1
320732,7388116,1
328348,7393698,1
328348,7393698,1
318690,7386718,2
318690,7386718,1
319689,7386697,4
319689,7386697,1
323464,7398860,1
323464,7398860,1
318669,7388108,1
318669,7388108,1
317758,7387006,6
318568,7386594,1
318568,7386594,1
323894,7387189,2
323894,7387189,1
319984,7386920,3
319984,7386920,1
319344,7386596,4
319344,7386596,1
318023,7386197,1
318023,7386197,1
318426,7385116,1
318426,7385116,1
329110,7392164,1
329110,7392164,1
320144,7387354,3
320144,7387354,1
317934,7386740,5
317934,7386740,1
324604,7391357,1
318140,7386745,3
323451,7390023,1
323451,7390023,1
317353,7386651,1
317353,7386651,1
318110,7386732,1
318110,7386732,1
319721,7386558,3
319721,7386558,1
319102,7386853,1
319102,7386853,1
317658,7389274,1
317658,7389274,1
319380,7386879,1
319380,7386879,1
319855,7386817,6
319855,7386817,1
319445,7386820,3
319445,7386820,1
333248,7394883,1
333248,7394883,1
319791,7386808,8
319791,7386808,1
335272,7396111,1
335272,7396111,1
320061,7387000,1
320061,7387000,1
316011,7385554,1
316011,7385554,1
327588,7392781,1
321285,7388256,1
321285,7388256,1
318887,7386612,1
318887,7386612,1
315630,7386091,4
315630,7386091,1
315226,7385823,1
315226,7385823,1
315359,7385851,1
315359,7385851,1
315684,7385545,1
315684,7385545,1
315995,7386309,4
315995,7386309,1
315681,7386309,2
315681,7386309,1
333185,7394801,1
333185,7394801,1
316908,7385836,3
316908,7385836,1
327044,7398679,1
327044,7398679,1
316887,7386144,4
316887,7386144,1
322919,7389809,2
322919,7389809,1
318019,7385780,1
318019,7385780,1
316905,7385941,5
316905,7385941,1
329534,7389508,1
329534,7389508,1
318060,7386210,1
316591,7386004,4
320325,7388387,1
320325,7388387,1
317726,7385085,1
317726,7385085,1
316327,7385586,1
316327,7385586,1
316950,7385238,4
316950,7385238,1
317128,7385282,1
317128,7385282,1
316637,7385396,4
316637,7385396,1
316976,7385116,1
316976,7385116,1
317252,7386128,1
317252,7386128,1
317958,7385866,3
312081,7382490,1
317683,7385308,1
317683,7385308,1
319061,7385285,1
319061,7385285,1
317847,7385097,1
317847,7385097,1
317303,7385531,4
317303,7385531,1
320402,7387744,3
320402,7387744,1
317309,7385543,1
317309,7385543,1
316234,7386600,5
316234,7386600,1
311379,7375887,5
311379,7375887,1
307445,7389286,1
307445,7389286,1
312474,7384274,1
309915,7389234,2
309381,7389299,1
325449,7391956,1
316183,7384563,1
316183,7384563,1
317635,7386416,1
317635,7386416,1
317609,7384596,1
317609,7384596,1
317957,7385787,1
317957,7385787,1
317903,7386693,1
317903,7386693,1
316749,7386455,3
317985,7386805,2
315850,7385450,3
315850,7385450,1
316658,7386177,3
316658,7386177,1
316708,7387599,3
316708,7387599,1
316690,7387568,1
316690,7387568,1
317631,7385695,2
317631,7385695,1
318902,7387343,1
318902,7387343,1
318122,7386594,2
317344,7385562,1
317344,7385562,1
317827,7384918,1
317440,7385020,1
317440,7385020,1
316554,7386400,2
316554,7386400,1
321213,7388089,1
313558,7392920,1
313557,7392919,1
313557,7392919,1
318199,7386397,3
318199,7386397,1
318230,7386496,1
318230,7386496,1
326525,7384424,1
326525,7384424,1
317198,7385400,4
333116,7384373,1
333116,7384373,1
316411,7386182,1
316411,7386182,1
315846,7385457,2
315846,7385457,1
316692,7385789,1
316692,7385789,1
317751,7385416,3
321892,7384491,1
321892,7384491,1
317238,7385969,2
317619,7386282,1
317619,7386282,1
327406,7392338,2
327406,7392338,1
317302,7386212,3
328953,7393647,1
328953,7393647,1
316745,7385901,3
316745,7385901,1
328759,7391073,1
328759,7391073,1
316981,7385844,3
325937,7390615,1
325937,7390615,1
316565,7384523,1
316565,7384523,1
315625,7386134,1
315404,7384956,1
315404,7384956,1
318284,7385487,4
326874,7393391,1
326874,7393391,1
328679,7390438,1
328679,7390438,1
319221,7386835,1
319221,7386835,1
316192,7385798,4
316187,7385818,1
317020,7385684,3
332574,7391082,1
332574,7391082,1
312712,7382196,1
312712,7382196,1
316826,7386307,2
316826,7386307,1
317431,7386360,1
317431,7386360,1
317471,7384536,4
317471,7384536,1
332783,7394231,1
332783,7394231,1
327197,7392580,1
307857,7401180,1
317347,7384934,1
317888,7385652,3
317888,7385652,1
327368,7392863,1
327368,7392863,1
321439,7388422,1
317089,7384999,2
315827,7384325,1
315827,7384325,1
318052,7385116,3
327423,7385368,1
327423,7385368,1
315840,7386291,5
316808,7383553,1
316808,7383553,1
315839,7386161,2
315839,7386161,1
316195,7386216,1
316195,7386216,1
317964,7385598,4
328407,7388800,1
328407,7388800,1
317834,7385760,2
317834,7385760,1
316112,7386652,4
312825,7384613,1
312825,7384613,1
311683,7384035,10
311683,7384035,1
317301,7385997,3
317301,7385997,1
317867,7386694,2
317867,7386694,1
318089,7385378,5
317864,7385936,1
317864,7385936,1
318045,7385343,1
318045,7385343,1
316209,7386256,2
327727,7390722,1
327727,7390722,1
317228,7385028,3
317228,7385028,1
316580,7383688,6
316580,7383688,1
316960,7385486,4
326874,7393929,1
326874,7393929,1
320769,7382075,1
320769,7382075,1
317982,7386206,1
317369,7386412,2
317369,7386412,1
317380,7386422,1
317380,7386422,1
316523,7384351,1
315610,7386453,6
315610,7386453,1
315785,7385973,1
315785,7385973,1
315790,7385956,3
315835,7385983,1
315835,7385983,1
315261,7385870,2
315261,7385870,1
317609,7385310,2
317609,7385310,1
317602,7386744,6
330881,7391798,1
330881,7391798,1
326915,7392882,1
321096,7388048,1
321096,7388048,1
317872,7386342,2
317872,7386342,1
330090,7387292,1
317079,7386563,3
319955,7386921,2
319955,7386921,1
317258,7385103,4
317258,7385103,1
311017,7383339,2
311017,7383339,1
317268,7385155,4
317268,7385155,1
318202,7386634,4
318202,7386634,1
337509,7389027,1
337509,7389027,1
317582,7386592,1
315999,7384242,2
315999,7384242,1
316537,7384365,2
316537,7384365,1
315929,7385364,5
315929,7385364,1
316972,7385128,1
316972,7385128,1
312311,7383518,1
312311,7383518,1
315764,7385443,1
315764,7385443,1
315494,7385455,1
315494,7385455,1
315659,7385449,1
315659,7385449,1
316341,7384988,4
316341,7384988,1
316752,7386230,1
316752,7386230,1
319257,7386850,1
319257,7386850,1
328043,7372591,1
328043,7372591,1
323831,7385015,1
323831,7385015,1
317445,7383979,2
317445,7383979,1
316919,7385678,1
316919,7385678,1
323951,7394035,1
316601,7385237,2
316581,7385225,1
316581,7385225,1
327143,7386359,1
327143,7386359,1
317328,7383953,5
317328,7383953,1
319679,7387378,1
319679,7387378,1
316799,7383995,1
316799,7383995,1
317236,7384735,1
317236,7384735,1
317016,7383936,4
317016,7383936,1
316107,7384372,3
316107,7384372,1
316222,7384536,1
316222,7384536,1
316508,7384291,3
317301,7383994,4
317301,7383994,1
327253,7393506,1
327253,7393506,1
325776,7392057,1
317018,7384140,3
317018,7384140,1
316555,7385368,2
316555,7385368,1
316693,7385096,1
316751,7384224,1
316422,7384079,1
320603,7387802,1
320603,7387802,1
317037,7384641,1
317032,7384639,1
317032,7384639,1
316863,7384257,3
316863,7384257,1
318355,7386464,1
318355,7386464,1
315736,7384587,2
315736,7384587,1
315677,7384405,5
315677,7384405,1
317088,7384590,2
317088,7384590,1
316508,7384361,2
316509,7384365,2
316509,7384365,1
316304,7382466,1
316601,7384432,2
316601,7384432,1
316615,7384563,1
317261,7384174,2
317261,7384174,1
319145,7386869,2
319145,7386869,1
316510,7384114,3
316510,7384114,1
316530,7384412,2
316530,7384412,1
315476,7384267,1
315476,7384267,1
330522,7393470,1
330522,7393470,1
316164,7384207,2
316001,7384342,3
316001,7384342,1
316302,7385628,3
316302,7385628,1
327478,7386192,1
317263,7383957,3
317263,7383957,1
318284,7384462,1
318284,7384462,1
316471,7384687,5
329156,7390899,1
329156,7390899,1
316316,7384874,3
316316,7384874,1
315502,7384496,1
315502,7384496,1
333239,7395041,1
316332,7385184,5
316332,7385184,1
320613,7383074,1
320613,7383074,1
317201,7385157,1
317201,7385157,1
318076,7386418,1
318076,7386418,1
317038,7384326,2
317170,7384450,2
317170,7384450,1
317053,7384155,2
317053,7384155,1
316810,7385446,3
316810,7385446,1
319015,7387590,1
319015,7387590,1
316956,7385407,1
316956,7385407,1
323782,7390320,2
323782,7390320,1
317145,7383840,4
317213,7383887,2
317213,7383887,1
316561,7385130,2
325243,7389115,1
325243,7389115,1
315859,7385305,4
