X,Y,numero_pessoas
352447,7382094,1
352593,7378902,1
343192,7381557,1
352867,7378912,2
343186,7384951,1
353556,7380563,1
352539,7380185,2
351453,7381086,1
332178,7390236,1
353477,7380333,1
329487,7393146,1
353361,7379750,1
351043,7381781,1
350905,7380806,2
341211,7379352,1
348521,7382175,1
350794,7380216,1
351497,7381734,1
352154,7381816,3
352154,7381816,1
353390,7383355,2
353390,7383355,1
351283,7380334,1
351341,7380239,1
352131,7379941,2
351923,7380376,1
347034,7381367,1
351318,7380822,1
351306,7381768,1
329627,7395907,1
352410,7381402,1
353612,7381894,1
353040,7381757,1
351715,7379906,1
351695,7379902,1
351695,7379902,1
350845,7379980,2
352430,7381938,1
352430,7381938,1
351835,7381639,2
351835,7381639,1
331984,7392476,1
350863,7382010,1
351864,7379312,2
352001,7378928,2
352001,7378928,1
351818,7379419,1
351228,7379610,1
352203,7381572,1
352699,7382003,1
352278,7379812,1
352128,7379981,1
353080,7381723,1
352103,7381297,2
352107,7381314,3
352107,7381314,1
352715,7380411,1
335070,7379271,2
334165,7378550,1
351642,7379894,1
351828,7381658,1
352952,7381853,5
351813,7381595,3
351813,7381595,1
353219,7383243,1
344958,7382518,1
351349,7381654,1
352071,7381312,1
351493,7381704,9
350962,7381021,4
350962,7381021,1
342148,7386517,1
357551,7386739,1
351551,7380161,1
351798,7379967,3
351798,7379967,1
351455,7381037,1
351455,7381037,1
351077,7380147,1
351082,7381013,2
351078,7380133,3
350837,7380584,1
353057,7379653,1
350934,7381618,1
350511,7379841,1
340432,7391218,1
351167,7381080,5
351167,7381080,1
351886,7377924,1
353391,7379408,1
353109,7379308,2
353514,7380633,1
352655,7381131,1
351937,7380252,1
351962,7380235,1
358665,7377474,1
352582,7379668,1
352584,7379236,2
352739,7379183,2
352739,7379183,1
350437,7394304,1
349329,7396519,1
353438,7379605,1
351123,7380105,2
350953,7380454,1
350953,7380454,1
351446,7394403,1
353077,7379699,1
335179,7395734,1
352463,7379968,2
352799,7379173,1
338213,7393888,1
353308,7379752,1
352455,7379786,1
350676,7379814,1
332018,7379819,1
351385,7377651,1
353042,7380769,1
354851,7381581,3
352415,7380843,1
352525,7394009,1
353156,7379521,1
351325,7378496,1
356327,7388453,2
331495,7384972,1
351617,7377752,3
352051,7378217,2
352051,7378217,1
351792,7380760,1
351890,7380573,2
351890,7380573,1
351839,7380779,1
351583,7378177,1
352770,7379197,2
352770,7379197,1
331734,7390653,1
350467,7380332,3
350467,7380332,1
353174,7381443,1
351834,7378256,1
351296,7378995,1
351073,7380119,1
350574,7380310,2
350567,7379675,1
350567,7379675,1
350925,7381067,1
352681,7380938,1
349850,7377718,2
349850,7377718,1
351820,7379308,1
351820,7379308,1
351184,7379048,2
351603,7378527,1
350755,7379476,1
351014,7379074,1
353058,7379936,1
352602,7380095,1
352445,7379464,1
352184,7379717,1
341847,7386358,1
352262,7380235,1
351992,7381441,1
352527,7381184,1
333071,7385388,1
351943,7378160,2
339101,7396189,1
351266,7400514,1
351664,7378123,1
352688,7378539,2
352659,7378497,1
352659,7378497,1
348061,7382274,1
352838,7379482,1
349839,7382596,1
349995,7382623,1
349995,7382623,1
353151,7381708,3
351603,7381494,3
351603,7381494,1
351043,7381636,2
351029,7381659,1
352062,7379305,1
351032,7382035,2
351239,7382004,2
352340,7382140,2
351421,7380875,1
351421,7380875,1
351933,7382072,1
350662,7379883,1
350662,7379883,1
345891,7393478,1
350533,7380144,1
332134,7399774,1
351688,7380411,1
347195,7378152,1
351656,7380662,2
333261,7393149,1
352079,7379329,1
344628,7383004,1
350877,7380412,1
350796,7380131,1
346023,7385031,1
352197,7380420,1
351988,7382106,1
351394,7380985,1
352293,7380406,1
351709,7381505,1
352133,7380428,2
351324,7381619,2
351324,7381619,1
346917,7380758,1
351131,7380909,3
351131,7380909,1
336027,7398862,1
350532,7381913,1
351686,7381863,2
352512,7381847,1
352512,7381847,1
352151,7382058,1
350957,7382110,1
351995,7381138,1
352422,7382046,1
339763,7388030,1
351722,7381303,2
343424,7383684,1
352014,7381512,2
352006,7381853,3
351151,7382453,3
351109,7379725,1
350643,7381013,1
350770,7381164,1
350771,7381180,1
353514,7383657,2
351142,7381155,1
351073,7382179,3
353496,7384235,2
353029,7381876,4
353011,7383628,4
353749,7384313,2
353397,7384002,1
351273,7383181,1
351186,7383199,4
352631,7382117,1
351479,7381712,1
347891,7383042,1
350433,7383041,2
325730,7398425,1
325730,7398425,1
353991,7383633,3
354189,7384237,4
352256,7382400,1
352256,7382400,1
353315,7383670,3
352091,7383950,1
352347,7382729,1
354801,7383907,3
354368,7383852,1
351436,7381776,3
352705,7384142,1
352705,7384142,1
351654,7381674,1
350471,7382759,2
351963,7382304,3
350177,7382558,4
334460,7396891,2
354418,7384344,3
352792,7383838,6
350578,7383175,4
350578,7383175,1
353545,7384750,1
351668,7383150,2
350300,7378975,1
350585,7381527,3
351059,7382939,7
350898,7383100,2
350898,7383100,1
353314,7384574,1
353314,7384574,1
354665,7377587,1
354717,7383622,3
354766,7382933,4
354766,7382933,1
337567,7389910,1
351678,7384260,1
352142,7382173,1
353390,7383006,1
353829,7384449,2
349549,7377950,4
355017,7380830,1
352221,7383467,3
349362,7382261,1
352913,7383376,1
352570,7383096,2
340796,7385749,1
350602,7383471,2
350602,7383471,1
342282,7388825,1
352681,7384468,2
352681,7384468,1
352459,7382111,1
353053,7382056,1
351082,7382828,1
353829,7382591,3
353829,7382591,1
343980,7385550,1
350609,7383293,1
350609,7383293,1
337750,7395071,1
350329,7382640,3
351382,7382768,1
343956,7383045,2
352099,7383977,1
352099,7383977,1
352352,7382849,1
354704,7384440,10
354054,7382290,1
339834,7386465,1
353539,7384259,1
351506,7381377,1
352698,7383875,2
352698,7383875,1
351753,7381889,1
352393,7382791,1
350960,7378437,1
354226,7383970,2
350652,7379011,1
350785,7383110,1
352771,7383058,1
352771,7383058,1
352392,7380329,1
353270,7383318,1
351007,7381684,1
353739,7383299,4
353739,7383299,1
351210,7381899,1
342163,7388465,1
335886,7395836,1
354477,7382826,1
347679,7382240,2
352627,7382690,4
353074,7383673,2
351984,7384600,1
353186,7383770,2
353186,7383770,1
350763,7381857,1
355805,7376858,1
353335,7383544,1
352460,7379886,1
353566,7383461,1
348499,7378592,2
351764,7384614,1
351764,7384614,1
351449,7383079,1
343096,7381748,1
351667,7384551,1
353845,7382682,1
351268,7382146,1
353302,7382937,2
353289,7382992,1
353827,7383305,2
354503,7382994,3
354796,7383044,3
354796,7383044,1
354829,7383654,1
354829,7383654,1
352093,7383314,2
352093,7383314,1
348256,7387911,1
345401,7380586,1
346998,7380559,1
353533,7382407,3
353533,7382407,1
353303,7380021,1
353303,7380021,1
353667,7381865,1
353698,7382718,1
350512,7382809,3
350512,7382809,1
353005,7383713,3
351576,7381961,3
351576,7381961,1
351304,7382550,1
351304,7382550,1
351013,7380957,1
350846,7381448,1
352483,7383602,1
351398,7383951,1
351398,7383951,1
349730,7378400,1
352443,7383073,4
352900,7383388,2
342763,7381497,1
344090,7382428,1
353702,7384090,1
356970,7375616,2
350559,7382311,1
350559,7382311,1
354056,7382249,1
353992,7382253,4
353992,7382253,1
354462,7382278,2
354462,7382278,1
353668,7381721,4
353668,7381721,1
351623,7382410,1
351623,7382410,1
351622,7384132,1
351744,7384143,3
351744,7384143,1
353013,7383507,2
353013,7383507,1
352843,7384215,3
352843,7384215,1
352950,7384160,1
352950,7384160,1
351111,7381949,1
351566,7384320,1
350979,7382073,1
353887,7382983,1
350194,7380194,2
353410,7384169,4
353410,7384169,1
351419,7382079,1
350804,7381697,1
351314,7382790,1
351314,7382790,1
353436,7383948,1
354136,7382596,2
353471,7382796,3
353471,7382796,1
354306,7382420,1
353931,7382869,3
352591,7380658,2
351695,7383944,5
352323,7383612,1
354994,7384229,2
354080,7382332,7
353726,7383006,2
353642,7382594,2
353642,7382594,1
351849,7384551,5
352199,7383851,1
349983,7382462,1
353807,7382931,2
353393,7384335,1
353393,7384335,1
354524,7384018,3
353628,7384136,1
353628,7384136,1
342008,7385363,1
350465,7383090,1
353415,7380099,1
352960,7384078,1
352416,7383633,2
352272,7383908,3
352272,7383908,1
348642,7378517,1
350017,7382498,1
353747,7384600,4
350488,7381367,2
343022,7386692,1
352791,7384108,6
352791,7384108,1
352626,7383839,5
352626,7383839,1
351363,7381220,1
351758,7383400,2
351930,7382892,2
353336,7383639,6
352709,7384099,5
352709,7384099,1
351119,7382923,1
352402,7383789,1
334460,7379889,1
352056,7382535,1
352056,7382535,1
350663,7382925,1
350110,7384979,1
344205,7383077,1
353541,7384571,1
340844,7387043,1
353667,7381746,2
352065,7382145,1
346528,7378617,1
353757,7384140,3
353757,7384140,1
353182,7383888,1
353182,7383888,1
347631,7382759,2
350956,7382934,2
350955,7382927,1
350955,7382927,1
335584,7392695,1
351648,7383237,5
350728,7379031,1
338778,7387458,1
352141,7382752,2
351756,7382018,1
332566,7396862,1
353243,7384374,1
353262,7383849,1
354476,7384823,1
350211,7382058,1
352704,7384425,2
352704,7384425,1
352266,7382362,1
351480,7381405,1
350211,7382790,1
351146,7382457,2
350459,7382743,4
350459,7382743,1
351726,7381517,2
350449,7382749,1
350449,7382749,1
339707,7387688,1
353440,7384268,1
351778,7380877,1
352703,7383998,1
352703,7383998,1
352472,7384131,1
352227,7384144,2
343129,7395176,1
347944,7382847,1
352887,7384329,1
346420,7382326,1
350758,7382651,4
344203,7384020,1
339206,7388036,1
351730,7383348,4
351730,7383348,1
354044,7381689,1
352378,7383826,1
350424,7384314,1
350875,7383327,1
353009,7382954,3
353119,7383151,1
353233,7382107,3
353524,7383655,1
351029,7383054,3
351029,7383054,1
339750,7384092,1
352616,7384055,1
354349,7384636,1
349463,7382086,1
351329,7383040,1
352797,7378544,1
350888,7381975,1
352786,7383292,1
352999,7382942,1
345108,7381644,1
352251,7384459,2
352251,7384459,1
342944,7380258,1
353253,7383864,1
352741,7382489,1
353078,7382882,1
353078,7382882,1
350230,7378160,1
353248,7383194,4
352500,7382999,1
352857,7383434,1
352664,7383767,1
353314,7383473,1
353314,7383473,1
352030,7383416,2
343718,7382734,1
354388,7382952,1
352699,7382320,1
352699,7382320,1
354068,7382763,1
352523,7383173,2
353162,7384042,4
353162,7384042,1
339296,7387482,1
353927,7382714,2
354289,7382083,4
351482,7383977,1
352557,7382635,2
336528,7391053,1
353069,7384168,1
351796,7383003,2
351796,7383003,1
352266,7383066,1
351735,7383007,1
351734,7384107,1
352062,7384210,1
353656,7383689,4
352649,7383039,1
354882,7383397,1
341697,7388350,1
338646,7385064,1
353692,7383160,1
353692,7383160,1
348585,7378541,1
354152,7380402,3
354152,7380402,1
333408,7396136,1
354143,7380402,1
354143,7380402,1
355093,7381877,4
355093,7381877,1
355303,7381960,1
354433,7382470,1
354274,7382706,1
341361,7378824,1
355083,7383454,4
350852,7381308,1
350694,7381467,1
354284,7382723,3
353368,7379910,1
353803,7379974,2
344917,7384891,1
348654,7382078,1
355652,7381358,1
366320,7396523,1
354074,7381447,4
354074,7381447,1
355640,7382005,1
353582,7381291,1
353673,7381127,1
353673,7381127,1
355776,7381114,1
354953,7382919,6
354882,7383215,4
354882,7383215,1
354785,7382935,6
354785,7382935,1
343031,7385925,1
352242,7379206,1
353953,7381074,3
350463,7384821,1
331819,7393922,1
353669,7381861,1
353669,7381861,1
322611,7387924,1
353405,7381366,1
352977,7378575,2
355679,7380571,4
351585,7381034,1
353898,7380403,2
351808,7380656,1
355688,7381075,1
354963,7381299,1
351686,7380854,1
353593,7380264,1
353710,7380293,1
350661,7378415,1
355747,7381273,4
354866,7381572,1
355864,7381306,1
355354,7381284,1
348154,7383604,1
354267,7381655,2
351319,7381766,1
351478,7381565,2
355643,7381625,2
335571,7379693,1
339215,7377985,1
353249,7381631,3
342813,7384063,1
351896,7381948,1
354604,7381483,11
355026,7374704,1
352999,7380179,2
354615,7381453,2
354615,7381453,1
354218,7381973,1
354458,7381816,2
354458,7381816,1
354343,7381420,1
355976,7381858,4
355540,7381968,4
355540,7381968,1
335344,7385022,1
354892,7381732,2
354795,7382219,1
334679,7372598,2
355030,7382911,2
355030,7382911,1
349933,7377992,1
351464,7381659,1
353520,7379711,2
351402,7381485,1
348765,7378306,1
348745,7378291,1
354190,7381106,2
354190,7381106,1
355661,7380927,1
356035,7380609,2
356050,7377004,1
347502,7382278,1
354491,7380832,3
354491,7380832,1
352257,7382400,1
352257,7382400,1
353808,7381258,1
351702,7381303,3
355042,7380690,2
355042,7380690,1
335600,7394081,1
353924,7381367,1
363990,7410834,1
354605,7381441,1
348376,7382985,1
355709,7382160,3
355709,7382160,1
344670,7379271,1
355123,7383107,1
344423,7383687,1
354663,7382266,1
355493,7380495,1
355403,7380725,1
355915,7380282,1
355912,7380300,2
350827,7382471,1
351229,7382116,1
354680,7382125,1
333152,7393554,1
353641,7380746,3
353685,7380689,2
353685,7380689,1
353952,7380360,1
353563,7380540,1
355383,7381012,1
353996,7382143,1
355498,7382984,3
355178,7380950,1
355139,7381346,1
355635,7382687,1
351148,7382018,2
356307,7381969,1
356307,7381969,1
355214,7383263,2
351440,7381849,1
351726,7382019,1
355361,7382585,1
355254,7382786,1
354236,7382873,2
355645,7382870,3
355645,7382870,1
358035,7407946,1
353703,7404667,1
351628,7381871,1
355152,7383398,3
355694,7383538,2
355694,7383538,1
354232,7382894,1
355494,7383013,1
355494,7383013,1
334493,7394876,1
355395,7382867,2
355054,7381534,2
351972,7381210,1
355234,7382819,4
355234,7382819,1
354083,7382406,1
347986,7382102,1
344553,7382952,1
355442,7383599,3
355442,7383599,1
355536,7383543,2
355536,7383543,1
355306,7383146,2
355306,7383146,1
353868,7383656,1
341359,7386819,1
355521,7382691,1
355724,7383901,3
355724,7383901,1
353541,7381943,1
356235,7382748,2
355762,7380945,1
340359,7387487,1
355343,7382356,2
354167,7382149,1
355049,7383844,1
343366,7391088,1
357833,7386842,1
357833,7386842,1
350195,7380208,1
356122,7382067,2
353410,7382114,1
351145,7377568,1
356109,7382671,3
347994,7389746,2
347994,7389746,1
348329,7390204,1
348130,7383054,1
356069,7381756,1
325021,7412640,1
355144,7382438,1
351287,7381582,1
356988,7385455,3
351205,7381437,1
351205,7381437,1
351743,7381870,1
355666,7383594,2
341273,7378845,2
354289,7383869,1
355877,7382094,1
352409,7382101,1
355406,7382851,1
355583,7382504,3
355328,7382616,6
332186,7395625,1
340479,7386541,1
351168,7403897,1
356114,7381858,2
356114,7381858,1
356132,7382021,1
356300,7383436,2
356300,7383436,1
351478,7381552,2
355448,7383184,1
355448,7383184,1
354687,7381726,1
355424,7382826,2
355424,7382826,1
355424,7382757,1
351909,7381934,2
355829,7383462,1
355829,7383462,1
331965,7390681,1
355358,7383756,1
355358,7383756,1
356129,7381866,1
355467,7382134,4
356011,7381805,3
356011,7381805,1
355973,7376824,1
355301,7382386,4
355301,7382386,1
355448,7382246,1
355515,7382642,2
355515,7382642,1
355993,7382063,3
355993,7382063,1
344281,7384392,1
344281,7384392,1
355398,7381014,1
351081,7381945,1
351460,7381436,1
351472,7381419,1
355655,7382266,2
351421,7380847,1
351144,7379690,1
350658,7378413,1
356276,7381868,2
340079,7386059,1
355524,7382607,3
355524,7382607,1
352034,7382123,1
357493,7382878,3
347255,7389354,1
347255,7389354,1
352105,7382164,1
356302,7381728,1
356302,7381728,1
357584,7377931,1
358542,7378021,2
358542,7378021,1
357078,7377371,1
349542,7382740,1
352942,7371884,1
353931,7378972,3
353352,7379222,1
357579,7377970,1
354067,7378847,1
353147,7372395,2
356065,7376924,3
354709,7377706,2
343685,7382888,2
355940,7377063,3
356108,7376897,3
354019,7378943,2
354705,7377887,1
344990,7383475,1
358044,7375973,3
357705,7376799,1
358257,7372589,1
358202,7376391,3
357760,7376562,1
353709,7377797,1
353447,7377601,3
327165,7397590,2
331414,7397755,2
331133,7384893,2
328591,7388625,2
341983,7377980,2
341983,7377980,1
353750,7377820,1
355805,7376870,2
355566,7374398,2
355053,7374686,1
355427,7374560,1
355427,7374560,1
333181,7391218,1
356075,7377713,1
356075,7377713,1
355477,7376643,3
355477,7376643,1
350099,7380152,1
355582,7376775,1
356018,7376974,2
355611,7377587,1
357368,7377386,1
341807,7378028,1
355836,7378159,2
356071,7377067,1
355847,7376923,1
355881,7377620,1
338956,7381707,1
357075,7378026,4
355306,7376989,2
355306,7376989,1
355824,7377377,1
357127,7376671,1
357171,7377344,1
353220,7378876,1
355256,7376628,1
354224,7376322,1
355702,7376776,1
354603,7376514,2
329506,7397034,1
355810,7375851,2
357998,7379308,1
355492,7377671,3
355492,7377671,1
346903,7381468,2
355961,7376799,1
323069,7399692,1
355786,7376056,3
354882,7376398,2
356089,7377042,1
355973,7377743,1
356169,7377402,3
357755,7376184,1
350782,7381812,1
355015,7380563,1
353757,7379762,1
350204,7374026,2
350204,7374026,1
348840,7374609,1
355167,7380168,3
355167,7380168,1
351432,7381816,1
353271,7372241,2
339837,7387636,1
353288,7372465,1
358137,7375857,1
357237,7377439,1
353557,7378608,2
333472,7396358,1
353803,7377472,1
353894,7379571,1
358389,7377048,1
358247,7376985,2
357609,7376601,4
341346,7379037,2
353853,7378474,2
356011,7376392,2
332271,7395505,1
355883,7376643,1
324527,7403269,1
352627,7412763,1
352531,7412897,1
357358,7377281,2
357358,7377281,1
352317,7379135,1
353351,7378860,2
353351,7378860,1
343557,7381878,1
354464,7377139,1
355871,7377216,1
355657,7377042,2
355663,7377384,1
356418,7377445,2
355758,7377364,1
355005,7376144,3
355005,7376144,1
355841,7376974,1
354653,7376174,2
350911,7381733,1
355804,7376844,1
356020,7377157,1
353016,7374439,1
351614,7373656,1
351287,7373322,1
356004,7376383,1
357960,7381610,2
358246,7379747,1
358246,7379747,1
357011,7377345,2
357258,7377426,2
358663,7381916,3
357791,7380553,2
357791,7380553,1
353119,7372514,1
357953,7381599,4
357932,7381724,1
358323,7379269,4
358323,7379269,1
357601,7378079,1
358086,7381579,1
358086,7381579,1
356023,7376639,2
355336,7375641,1
357948,7380431,2
355968,7377185,1
359404,7382068,1
358389,7378181,1
359944,7382900,1
356226,7380404,1
358542,7378201,1
359455,7379290,3
356191,7377127,1
356191,7377127,1
357357,7379556,3
357357,7379556,1
339601,7388018,1
358442,7379226,4
356046,7380261,1
355679,7380097,2
355614,7380152,2
355196,7380698,1
358604,7379135,1
358698,7379171,1
358698,7379171,1
361277,7383254,2
343872,7381766,2
360327,7383605,4
358017,7380811,2
357423,7379425,1
360567,7382902,2
355302,7376995,3
361549,7377033,2
360591,7382697,1
360591,7382697,1
350210,7381604,1
358261,7379004,3
359550,7379524,1
358074,7378660,4
347950,7382979,1
358993,7379555,1
358993,7379555,1
358909,7379547,1
355129,7376948,1
357967,7379293,3
357967,7379293,1
355978,7376773,1
355978,7376773,1
358109,7379267,2
358356,7379471,3
358356,7379471,1
349470,7377998,1
349470,7377998,1
357615,7377909,1
357811,7379120,2
355426,7377355,1
356145,7377064,2
358513,7381515,1
358513,7381515,1
356164,7377063,2
360329,7382682,1
360329,7382682,1
358256,7375949,1
359257,7379401,2
359257,7379401,1
326766,7391986,1
360509,7383884,3
360509,7383884,1
360283,7382627,2
360635,7382653,1
360639,7383861,2
361113,7383370,4
344223,7369389,1
360184,7382886,2
360657,7383747,2
360657,7383747,1
357998,7384882,1
358043,7384908,2
352460,7382375,1
352460,7382375,1
355840,7376948,4
360595,7382673,3
357241,7377422,1
334768,7394899,1
361035,7383767,1
355927,7377034,2
357535,7379869,3
357535,7379869,1
357959,7378719,2
345477,7381330,1
358985,7379500,1
356746,7377000,1
356381,7377479,1
356067,7377115,1
357862,7378567,1
357862,7378567,1
344259,7383294,1
357967,7379279,1
355909,7376869,1
357948,7378613,3
357948,7378613,1
356036,7376217,1
331820,7391172,1
355406,7377043,1
357759,7378334,2
355727,7377128,1
358518,7379238,1
358585,7379026,2
358335,7378994,1
357558,7377835,1
358333,7378775,1
356830,7377431,1
358397,7378861,4
358397,7378861,1
366047,7391912,1
356136,7377027,1
357761,7379440,1
358821,7379451,2
358821,7379451,1
360851,7380178,2
360626,7380108,4
360626,7380108,1
330718,7396797,1
360900,7379708,6
352617,7372792,1
360304,7379859,2
360528,7380315,1
360688,7379888,1
357427,7377518,2
360542,7380021,1
360971,7379313,1
360984,7379354,1
372708,7395461,1
360406,7378901,4
354244,7379192,1
354244,7379192,1
350501,7370748,1
356250,7377331,1
360891,7377827,2
360891,7377827,1
342257,7386269,1
338426,7395376,1
361899,7380626,1
363016,7380838,2
363016,7380838,1
362851,7379374,2
362851,7379374,1
362094,7380206,4
362693,7381415,2
336336,7385617,1
360369,7379791,3
356975,7376197,5
356975,7376197,1
361983,7380596,5
364768,7383410,1
355904,7377194,1
362977,7379907,4
363233,7380947,2
361288,7377446,3
355924,7377132,1
355852,7377832,1
366331,7396198,1
364021,7379073,6
362831,7379627,1
362831,7379627,1
363115,7380803,2
356266,7377147,2
356266,7377147,1
362095,7380209,1
362095,7380209,1
362873,7379325,1
344135,7369291,1
363032,7379977,3
363032,7379977,1
361716,7381477,1
361716,7381477,1
344687,7379863,1
360321,7379831,4
360321,7379831,1
356976,7376352,1
356204,7377296,1
361678,7381482,1
361678,7381482,1
362216,7380858,2
362093,7380726,1
353168,7381402,1
362257,7378293,1
362123,7379320,1
360267,7379921,1
359152,7379859,2
339818,7386473,1
335074,7394837,1
361006,7380161,3
361006,7380161,1
356091,7377930,2
360287,7379926,1
355774,7377083,1
358780,7380433,1
360550,7380254,2
360550,7380254,1
362071,7380729,1
363020,7378903,2
361991,7380673,1
360613,7380470,3
362396,7381398,1
362396,7381398,1
355876,7377118,2
357998,7379289,2
360938,7380325,2
361373,7377322,1
361373,7377322,1
355292,7376642,2
360350,7378962,2
360350,7378962,1
361674,7380268,1
361674,7380268,1
361857,7380428,1
333391,7387805,2
362076,7379515,1
362076,7379515,1
362078,7380191,1
362074,7380230,1
355771,7376906,1
362293,7380864,1
361652,7380166,1
361652,7380166,1
357690,7378688,2
363069,7379882,2
363069,7379882,1
334485,7395987,2
363049,7379883,2
363049,7379883,1
363098,7379671,1
342929,7388412,1
363150,7379500,4
362239,7380916,1
362935,7381166,1
343918,7383408,1
358114,7374130,2
332098,7391935,1
362235,7380998,1
362535,7376290,2
362535,7376290,1
357695,7372939,1
362474,7376063,2
350813,7381680,1
357892,7373161,3
357099,7374862,1
357204,7374837,1
354006,7378626,2
335635,7377121,1
362556,7376279,2
362556,7376279,1
357544,7374798,9
355462,7377181,1
360698,7377209,3
356071,7377069,1
357562,7377462,1
337710,7389151,1
361488,7374160,2
361488,7374160,1
342358,7381828,1
361421,7374059,1
361421,7374059,1
357600,7373394,1
360507,7375193,2
360507,7375193,1
360530,7376772,3
344474,7382461,1
355188,7382717,1
363765,7375647,1
357917,7373263,1
357077,7374798,1
355921,7377194,1
358062,7374251,3
343519,7385235,1
342411,7387373,1
362859,7375892,4
344295,7383268,1
357936,7373480,1
364095,7376230,1
339403,7384246,1
361528,7374149,1
357292,7374356,1
351013,7382068,1
359847,7376870,1
356002,7377402,1
357480,7374926,6
355874,7377093,1
354244,7379193,1
358200,7375130,5
351535,7377827,1
357457,7372771,1
357326,7375232,3
354547,7369605,1
336588,7389180,1
358429,7375607,1
351883,7379401,1
358405,7374705,4
358164,7375083,9
357694,7372829,1
358020,7374674,3
358020,7374674,1
343653,7381466,2
357408,7374853,1
357408,7374853,1
358313,7375534,1
340585,7384489,1
358188,7374405,2
358196,7374997,1
354246,7375708,2
357206,7374695,3
358871,7375986,1
358871,7375986,1
358282,7373912,1
357155,7374841,2
357155,7374841,1
361604,7374160,1
361466,7374165,1
361516,7374106,2
328926,7397114,1
361515,7374147,1
360148,7380061,1
360552,7376842,4
357624,7377919,2
357624,7377919,1
331682,7391715,1
357281,7373082,1
358031,7374221,1
361844,7374402,1
359777,7376960,1
357348,7375187,1
357348,7375187,1
358215,7375443,1
358426,7375336,4
357805,7373288,2
357960,7372567,1
358299,7375292,1
357339,7375053,3
357668,7372913,1
358131,7375614,1
358308,7375202,1
358308,7375202,1
357054,7375463,1
349218,7378538,1
335038,7394549,1
356213,7371091,4
356213,7371091,1
360480,7374466,1
360480,7374466,1
356197,7371580,4
356343,7371506,1
338643,7393233,1
357012,7370883,1
357012,7370883,1
343626,7383839,1
356233,7371409,1
342104,7386750,1
356878,7370887,5
356878,7370887,1
357280,7373038,1
357630,7373422,1
342103,7387397,1
357755,7373241,2
355430,7376072,1
358555,7372036,2
358555,7372036,1
357379,7372653,1
347809,7383331,1
357923,7372450,1
357923,7372450,1
341251,7387388,1
332984,7393836,1
358020,7373566,1
343572,7381886,1
360847,7373277,1
358926,7373268,1
358926,7373268,1
355582,7371402,1
357158,7372842,4
357158,7372842,1
359365,7370759,1
359725,7373529,2
358196,7372610,1
355534,7376675,1
359337,7373356,1
357857,7373581,2
355130,7376464,1
344283,7382667,1
357862,7373436,1
359404,7372949,1
359404,7372949,1
358010,7373173,1
355804,7371065,3
355804,7371065,1
357623,7372228,4
355294,7370834,3
355294,7370834,1
341076,7387048,1
356910,7370946,3
356910,7370946,1
360773,7373078,1
360773,7373078,1
344063,7383384,2
356180,7370785,1
358043,7373378,1
360478,7374467,2
359570,7373722,1
357370,7372445,1
332226,7395247,1
357606,7372297,1
357575,7373340,1
357612,7371839,1
345524,7383292,1
357173,7372856,3
343607,7385953,1
358196,7372607,3
357524,7372917,1
357416,7373544,1
357614,7372087,3
357614,7372087,1
359980,7373728,1
357306,7372366,1
357817,7372067,3
357986,7373265,2
357986,7373265,1
357572,7373398,2
357174,7372350,3
357174,7372350,1
332716,7395883,1
340026,7377615,4
339757,7377783,1
339757,7377783,1
339850,7378049,1
338759,7379391,2
340001,7377654,1
340001,7377616,2
340075,7377596,3
341478,7378919,4
340255,7377874,4
340088,7378053,2
340088,7378053,1
339476,7379917,2
340775,7377669,1
338975,7378272,1
338712,7378133,2
339141,7377818,1
340134,7378728,1
337511,7382357,1
339260,7380006,1
338549,7378245,1
338445,7378138,2
344916,7380554,1
341285,7376110,1
338818,7378477,1
338818,7378477,1
341465,7378502,1
339913,7376073,2
339913,7376073,1
341291,7380648,1
339150,7378368,1
338184,7377435,1
338101,7377792,1
338922,7376266,1
334187,7379438,2
338818,7377321,2
341211,7379116,3
341211,7379116,1
341554,7378111,2
338376,7377175,1
338376,7377175,1
340105,7382718,1
340161,7377616,1
332983,7383383,2
340140,7378396,3
340140,7378396,1
340161,7375750,1
338074,7377101,1
338155,7377968,3
340175,7375676,2
335694,7381378,1
335694,7381378,1
340154,7378583,1
340559,7377702,1
341460,7373680,1
337988,7377868,2
337988,7377868,1
338385,7378140,1
341651,7378761,2
338202,7378014,2
338202,7378014,1
338602,7379222,1
338190,7377604,4
338457,7376313,2
343281,7383267,1
336839,7376484,1
339354,7380401,3
337217,7380561,1
341954,7376110,1
339788,7376048,2
340530,7379269,1
342101,7378054,2
340258,7378440,4
337572,7377546,1
340693,7377871,3
340693,7377871,1
336904,7379417,2
338928,7380717,4
339919,7379822,2
339919,7379822,1
342094,7376860,1
339432,7380808,3
339395,7379991,1
342054,7377516,1
339909,7376233,1
339909,7376233,1
336529,7389016,1
339960,7375959,1
339960,7375959,1
335859,7399026,1
338658,7378405,3
338658,7378405,1
340595,7375856,3
340595,7375856,1
338113,7383878,2
340302,7378492,3
340302,7378492,1
340421,7375670,1
340584,7375941,2
343483,7381092,1
355192,7378791,1
339328,7375516,4
339328,7375516,1
335004,7396230,2
338611,7374320,1
338146,7377857,1
339486,7380374,2
333815,7378932,1
338939,7375815,1
338904,7376639,1
338921,7381496,3
344119,7376499,2
339329,7375719,3
339329,7375719,1
341062,7376053,1
340306,7375928,1
341483,7378578,6
340001,7380237,2
342354,7378604,1
334370,7394288,1
334350,7394215,1
